"zip"|"name"|"employment"|"annual_payroll"|"lat"|"long"|"dma_code"|"dma_name"
"26175"|84720|"CEDAR CITY, UT"|7589|205114|37.66384|-113.092688|770|"Salt Lake City, UT"
"26176"|84721|"CEDAR CITY, UT"|2319|80603|37.725484|-113.068177|770|"Salt Lake City, UT"
"26177"|84722|"CENTRAL, UT"|8|374|37.530546|-113.68975|770|"Salt Lake City, UT"
"26178"|84726|"ESCALANTE, UT"|220|6898|37.697481|-111.814578|770|"Salt Lake City, UT"
"26179"|84728|"GARRISON, UT"|0|0|39.145684|-113.964724|770|"Salt Lake City, UT"
"26180"|84729|"GLENDALE, UT"|18|620|37.31682|-112.602368|770|"Salt Lake City, UT"
"26181"|84731|"GREENVILLE, UT"|0|0|38.262235|-112.725292|770|"Salt Lake City, UT"
"26182"|84734|"HANKSVILLE, UT"|28|616|38.028377|-110.757389|770|"Salt Lake City, UT"
"26183"|84737|"HURRICANE, UT"|3563|127826|37.159712|-113.254535|770|"Salt Lake City, UT"
"26184"|84738|"IVINS, UT"|924|27067|37.165914|-113.676575|770|"Salt Lake City, UT"
"26185"|84739|"JOSEPH, UT"|18|391|38.639788|-112.201065|770|"Salt Lake City, UT"
"26186"|84741|"KANAB, UT"|1874|60277|37.04663|-112.420096|770|"Salt Lake City, UT"
"26187"|84745|"LA VERKIN, UT"|208|5835|37.215137|-113.276696|770|"Salt Lake City, UT"
"26188"|84747|"LOA, UT"|398|10893|38.411377|-111.625441|770|"Salt Lake City, UT"
"26189"|84750|"MARYSVALE, UT"|24|359|38.441848|-112.23965|770|"Salt Lake City, UT"
"26190"|84751|"MILFORD, UT"|451|16571|38.324682|-112.980762|770|"Salt Lake City, UT"
"26191"|84754|"MONROE, UT"|0|4688|38.64983|-112.127516|770|"Salt Lake City, UT"
"26192"|84755|"MOUNT CARMEL, UT"|161|3860|37.215734|-112.755993|770|"Salt Lake City, UT"
"26193"|84756|"NEWCASTLE, UT"|0|0|37.876564|-113.91711|770|"Salt Lake City, UT"
"26194"|84757|"NEW HARMONY, UT"|0|700|37.496349|-113.282422|770|"Salt Lake City, UT"
"26195"|84758|"ORDERVILLE, UT"|0|0|37.2649|-112.662057|770|"Salt Lake City, UT"
"26196"|84759|"PANGUITCH, UT"|346|8491|37.801302|-112.434989|770|"Salt Lake City, UT"
"26197"|84760|"PARAGONAH, UT"|25|936|37.900051|-112.780466|770|"Salt Lake City, UT"
"26198"|84761|"PAROWAN, UT"|337|7321|37.845383|-112.833547|770|"Salt Lake City, UT"
"26199"|84765|"SANTA CLARA, UT"|416|13674|37.134304|-113.650265|770|"Salt Lake City, UT"
"26200"|84770|"SAINT GEORGE, UT"|14293|443850|37.121105|-113.604276|770|"Salt Lake City, UT"
"26201"|84772|"SUMMIT, UT"|0|0|37.815158|-112.885761|770|"Salt Lake City, UT"
"26202"|84773|"TEASDALE, UT"|14|275|38.272646|-111.434989|770|"Salt Lake City, UT"
"26203"|84775|"TORREY, UT"|71|2067|38.263142|-111.668562|770|"Salt Lake City, UT"
"26204"|84776|"TROPIC, UT"|58|1261|37.625733|-112.088016|770|"Salt Lake City, UT"
"26205"|84780|"WASHINGTON, UT"|3003|72240|37.126871|-113.501707|770|"Salt Lake City, UT"
"26206"|84781|"PINE VALLEY, UT"|0|120|37.405621|-113.528546|770|"Salt Lake City, UT"
"26207"|84782|"VEYO, UT"|44|1306|37.348238|-113.682667|770|"Salt Lake City, UT"
"26208"|84783|"DAMMERON VALLEY, UT"|35|967|37.300563|-113.67491|770|"Salt Lake City, UT"
"26209"|84790|"SAINT GEORGE, UT"|15252|500446|37.078958|-113.559122|770|"Salt Lake City, UT"
"26210"|85003|"PHOENIX, AZ"|6785|352083|33.452014|-112.078173|753|"Phoenix et al, AZ"
"26211"|85004|"PHOENIX, AZ"|33922|2457750|33.455023|-112.070049|753|"Phoenix et al, AZ"
"26212"|85006|"PHOENIX, AZ"|13016|731016|33.465744|-112.047091|753|"Phoenix et al, AZ"
"26213"|85007|"PHOENIX, AZ"|6251|256238|33.450098|-112.090145|753|"Phoenix et al, AZ"
"26214"|85008|"PHOENIX, AZ"|21822|1084775|33.46596|-111.999144|753|"Phoenix et al, AZ"
"26215"|85009|"PHOENIX, AZ"|26951|1088804|33.453883|-112.130259|753|"Phoenix et al, AZ"
"26216"|85012|"PHOENIX, AZ"|20765|1397681|33.508132|-112.068543|753|"Phoenix et al, AZ"
"26217"|85013|"PHOENIX, AZ"|12061|759905|33.507213|-112.082678|753|"Phoenix et al, AZ"
"26218"|85014|"PHOENIX, AZ"|15232|617365|33.50989|-112.056258|753|"Phoenix et al, AZ"
"26219"|85015|"PHOENIX, AZ"|8945|298976|33.508652|-112.102422|753|"Phoenix et al, AZ"
"26220"|85016|"PHOENIX, AZ"|46281|2804440|33.501799|-112.031461|753|"Phoenix et al, AZ"
"26221"|85017|"PHOENIX, AZ"|18538|629985|33.514069|-112.122227|753|"Phoenix et al, AZ"
"26222"|85018|"PHOENIX, AZ"|17587|801837|33.495876|-111.989468|753|"Phoenix et al, AZ"
"26223"|85019|"PHOENIX, AZ"|4798|153446|33.510767|-112.142375|753|"Phoenix et al, AZ"
"26224"|85020|"PHOENIX, AZ"|14884|654292|33.563086|-112.057166|753|"Phoenix et al, AZ"
"26225"|85021|"PHOENIX, AZ"|24716|1079917|33.559855|-112.09499|753|"Phoenix et al, AZ"
"26226"|85022|"PHOENIX, AZ"|6803|203887|33.633|-112.051797|753|"Phoenix et al, AZ"
"26227"|85023|"PHOENIX, AZ"|10055|325189|33.63457|-112.094351|753|"Phoenix et al, AZ"
"26228"|85024|"PHOENIX, AZ"|5257|198485|33.675794|-112.046164|753|"Phoenix et al, AZ"
"26229"|85027|"PHOENIX, AZ"|41153|2309567|33.670603|-112.108727|753|"Phoenix et al, AZ"
"26230"|85028|"PHOENIX, AZ"|7740|311879|33.585069|-112.008512|753|"Phoenix et al, AZ"
"26231"|85029|"PHOENIX, AZ"|17546|751980|33.59611|-112.120291|753|"Phoenix et al, AZ"
"26232"|85031|"PHOENIX, AZ"|5559|189726|33.493711|-112.170487|753|"Phoenix et al, AZ"
"26233"|85032|"PHOENIX, AZ"|17299|495918|33.626388|-112.005151|753|"Phoenix et al, AZ"
"26234"|85033|"PHOENIX, AZ"|5012|110141|33.494312|-112.213308|753|"Phoenix et al, AZ"
"26235"|85034|"PHOENIX, AZ"|76536|3573379|33.445587|-112.036912|753|"Phoenix et al, AZ"
"26236"|85035|"PHOENIX, AZ"|4352|105126|33.473156|-112.186456|753|"Phoenix et al, AZ"
"26237"|85037|"PHOENIX, AZ"|5374|202229|33.490077|-112.259552|753|"Phoenix et al, AZ"
"26238"|85040|"PHOENIX, AZ"|44062|2089076|33.401279|-112.034067|753|"Phoenix et al, AZ"
"26239"|85041|"PHOENIX, AZ"|3495|106884|33.387641|-112.103212|753|"Phoenix et al, AZ"
"26240"|85042|"PHOENIX, AZ"|5556|228911|33.380048|-112.030779|753|"Phoenix et al, AZ"
"26241"|85043|"PHOENIX, AZ"|41741|1615266|33.439663|-112.204403|753|"Phoenix et al, AZ"
"26242"|85044|"PHOENIX, AZ"|15445|683517|33.330952|-111.988308|753|"Phoenix et al, AZ"
"26243"|85045|"PHOENIX, AZ"|0|7325|33.299883|-112.098638|753|"Phoenix et al, AZ"
"26244"|85048|"PHOENIX, AZ"|5016|164619|33.302536|-112.025475|753|"Phoenix et al, AZ"
"26245"|85050|"PHOENIX, AZ"|7790|296561|33.677635|-112.000612|753|"Phoenix et al, AZ"
"26246"|85051|"PHOENIX, AZ"|6903|173953|33.558676|-112.133603|753|"Phoenix et al, AZ"
"26247"|85053|"PHOENIX, AZ"|9040|320391|33.630069|-112.131476|753|"Phoenix et al, AZ"
"26248"|85054|"PHOENIX, AZ"|19217|1868763|33.669353|-111.951874|753|"Phoenix et al, AZ"
"26249"|85083|"PHOENIX, AZ"|508|17938|33.726081|-112.170791|753|"Phoenix et al, AZ"
"26250"|85085|"PHOENIX, AZ"|7430|310435|33.75379|-112.104573|753|"Phoenix et al, AZ"
"26251"|85086|"PHOENIX, AZ"|5364|145872|33.842384|-112.113212|753|"Phoenix et al, AZ"
"26252"|85087|"NEW RIVER, AZ"|414|13938|33.931227|-112.141955|753|"Phoenix et al, AZ"
"26253"|85118|"GOLD CANYON, AZ"|1825|32964|33.359952|-111.43377|753|"Phoenix et al, AZ"
"26254"|85119|"APACHE JUNCTION, AZ"|2543|76341|33.403658|-111.520352|753|"Phoenix et al, AZ"
"26255"|85120|"APACHE JUNCTION, AZ"|5148|132207|33.412842|-111.569258|753|"Phoenix et al, AZ"
"26256"|85122|"CASA GRANDE, AZ"|12892|413604|32.907464|-111.742378|753|"Phoenix et al, AZ"
"26257"|85123|"ARIZONA CITY, AZ"|263|4921|32.750097|-111.674132|753|"Phoenix et al, AZ"
"26258"|85128|"COOLIDGE, AZ"|1862|59036|32.994855|-111.571159|753|"Phoenix et al, AZ"
"26259"|85131|"ELOY, AZ"|2640|92683|32.779242|-111.557504|753|"Phoenix et al, AZ"
"26260"|85132|"FLORENCE, AZ"|0|0|33.041615|-111.386477|753|"Phoenix et al, AZ"
"26261"|85137|"KEARNY, AZ"|923|51655|33.062244|-110.916303|753|"Phoenix et al, AZ"
"26262"|85138|"MARICOPA, AZ"|1235|35531|33.060899|-112.011278|753|"Phoenix et al, AZ"
"26263"|85139|"MARICOPA, AZ"|2919|74221|33.01869|-112.0766|753|"Phoenix et al, AZ"
"26264"|85140|"SAN TAN VALLEY, AZ"|1759|54931|33.238483|-111.543721|753|"Phoenix et al, AZ"
"26265"|85142|"QUEEN CREEK, AZ"|5921|156082|33.222902|-111.634047|753|"Phoenix et al, AZ"
"26266"|85143|"SAN TAN VALLEY, AZ"|1683|34766|33.15987|-111.55474|753|"Phoenix et al, AZ"
"26267"|85145|"RED ROCK, AZ"|4|235|32.557018|-111.349761|753|"Phoenix et al, AZ"
"26268"|85172|"STANFIELD, AZ"|290|16271|32.900043|-111.956764|753|"Phoenix et al, AZ"
"26269"|85173|"SUPERIOR, AZ"|472|32260|33.284208|-111.107733|753|"Phoenix et al, AZ"
"26270"|85192|"WINKELMAN, AZ"|80|1715|32.960097|-110.74385|753|"Phoenix et al, AZ"
"26271"|85193|"CASA GRANDE, AZ"|1905|97304|32.828088|-111.802369|753|"Phoenix et al, AZ"
"26272"|85194|"CASA GRANDE, AZ"|1334|28116|32.898886|-111.63492|753|"Phoenix et al, AZ"
"26273"|85201|"MESA, AZ"|13313|488588|33.431732|-111.846992|753|"Phoenix et al, AZ"
"26274"|85202|"MESA, AZ"|14575|526727|33.387645|-111.873185|753|"Phoenix et al, AZ"
"26275"|85203|"MESA, AZ"|5761|176195|33.435689|-111.805052|753|"Phoenix et al, AZ"
"26276"|85204|"MESA, AZ"|11969|382822|33.399526|-111.789847|753|"Phoenix et al, AZ"
"26277"|85205|"MESA, AZ"|9233|517528|33.431666|-111.716916|753|"Phoenix et al, AZ"
"26278"|85206|"MESA, AZ"|19702|723285|33.400044|-111.723911|753|"Phoenix et al, AZ"
"26279"|85207|"MESA, AZ"|3340|102290|33.442113|-111.645019|753|"Phoenix et al, AZ"
"26280"|85208|"MESA, AZ"|3801|91505|33.404137|-111.631781|753|"Phoenix et al, AZ"
"26281"|85209|"MESA, AZ"|6480|215604|33.376768|-111.64368|753|"Phoenix et al, AZ"
"26282"|85210|"MESA, AZ"|19978|760744|33.390678|-111.843656|753|"Phoenix et al, AZ"
"26283"|85212|"MESA, AZ"|6467|241211|33.346777|-111.621205|753|"Phoenix et al, AZ"
"26284"|85213|"MESA, AZ"|4435|136275|33.440312|-111.771593|753|"Phoenix et al, AZ"
"26285"|85215|"MESA, AZ"|8569|309604|33.470569|-111.700633|753|"Phoenix et al, AZ"
"26286"|85224|"CHANDLER, AZ"|21826|1093787|33.325281|-111.874857|753|"Phoenix et al, AZ"
"26287"|85225|"CHANDLER, AZ"|11351|431800|33.317092|-111.832423|753|"Phoenix et al, AZ"
"26288"|85226|"CHANDLER, AZ"|36710|2333166|33.302869|-111.917648|753|"Phoenix et al, AZ"
"26289"|85233|"GILBERT, AZ"|16860|743326|33.349219|-111.807813|753|"Phoenix et al, AZ"
"26290"|85234|"GILBERT, AZ"|8892|287311|33.364367|-111.739551|753|"Phoenix et al, AZ"
"26291"|85248|"CHANDLER, AZ"|16475|1226304|33.233383|-111.865553|753|"Phoenix et al, AZ"
"26292"|85249|"CHANDLER, AZ"|4460|132741|33.223843|-111.797208|753|"Phoenix et al, AZ"
"26293"|85250|"SCOTTSDALE, AZ"|7414|368058|33.522322|-111.905991|753|"Phoenix et al, AZ"
"26294"|85251|"SCOTTSDALE, AZ"|33935|1432404|33.49321|-111.919303|753|"Phoenix et al, AZ"
"26295"|85253|"PARADISE VALLEY, AZ"|9049|460483|33.551474|-111.956016|753|"Phoenix et al, AZ"
"26296"|85254|"SCOTTSDALE, AZ"|22620|1119144|33.620531|-111.955381|753|"Phoenix et al, AZ"
"26297"|85255|"SCOTTSDALE, AZ"|17526|990542|33.669398|-111.879715|753|"Phoenix et al, AZ"
"26298"|85256|"SCOTTSDALE, AZ"|0|0|33.488965|-111.850902|753|"Phoenix et al, AZ"
"26299"|85257|"SCOTTSDALE, AZ"|10998|702315|33.467315|-111.916693|753|"Phoenix et al, AZ"
"26300"|85258|"SCOTTSDALE, AZ"|20297|1156007|33.564812|-111.893302|753|"Phoenix et al, AZ"
"26301"|85259|"SCOTTSDALE, AZ"|2656|123876|33.586176|-111.820861|753|"Phoenix et al, AZ"
"26302"|85260|"SCOTTSDALE, AZ"|44514|2283309|33.607982|-111.882819|753|"Phoenix et al, AZ"
"26303"|85262|"SCOTTSDALE, AZ"|3579|113915|33.781122|-111.827487|753|"Phoenix et al, AZ"
"26304"|85263|"RIO VERDE, AZ"|271|7900|33.729497|-111.679057|753|"Phoenix et al, AZ"
"26305"|85264|"FORT MCDOWELL, AZ"|138|3206|33.622189|-111.661777|753|"Phoenix et al, AZ"
"26306"|85266|"SCOTTSDALE, AZ"|1435|58951|33.76887|-111.925656|753|"Phoenix et al, AZ"
"26307"|85268|"FOUNTAIN HILLS, AZ"|3913|124178|33.606563|-111.730584|753|"Phoenix et al, AZ"
"26308"|85281|"TEMPE, AZ"|56843|2764579|33.422166|-111.924858|753|"Phoenix et al, AZ"
"26309"|85282|"TEMPE, AZ"|44966|1953703|33.391384|-111.928463|753|"Phoenix et al, AZ"
"26310"|85283|"TEMPE, AZ"|22831|986778|33.365355|-111.935069|753|"Phoenix et al, AZ"
"26311"|85284|"TEMPE, AZ"|28197|1665099|33.335708|-111.928364|753|"Phoenix et al, AZ"
"26312"|85286|"CHANDLER, AZ"|8328|329333|33.272775|-111.836987|753|"Phoenix et al, AZ"
"26313"|85287|"TEMPE, AZ"|1104|17344|33.419199|-111.936756|753|"Phoenix et al, AZ"
"26314"|85295|"GILBERT, AZ"|6610|198935|33.306916|-111.74035|753|"Phoenix et al, AZ"
"26315"|85296|"GILBERT, AZ"|10469|318928|33.334135|-111.749106|753|"Phoenix et al, AZ"
"26316"|85297|"GILBERT, AZ"|4592|177045|33.276641|-111.714781|753|"Phoenix et al, AZ"
"26317"|85298|"GILBERT, AZ"|1193|36148|33.239934|-111.7178|753|"Phoenix et al, AZ"
"26318"|85301|"GLENDALE, AZ"|13547|446038|33.530736|-112.177867|753|"Phoenix et al, AZ"
"26319"|85302|"GLENDALE, AZ"|4743|129686|33.566987|-112.178157|753|"Phoenix et al, AZ"
"26320"|85303|"GLENDALE, AZ"|3136|109842|33.52801|-112.217632|753|"Phoenix et al, AZ"
"26321"|85304|"GLENDALE, AZ"|2374|95504|33.594595|-112.176578|753|"Phoenix et al, AZ"
"26322"|85305|"GLENDALE, AZ"|6100|188153|33.53289|-112.248792|753|"Phoenix et al, AZ"
"26323"|85306|"GLENDALE, AZ"|12358|651815|33.623701|-112.177635|753|"Phoenix et al, AZ"
"26324"|85307|"GLENDALE, AZ"|2168|83499|33.52799|-112.309863|753|"Phoenix et al, AZ"
"26325"|85308|"GLENDALE, AZ"|20456|650542|33.6593|-112.182708|753|"Phoenix et al, AZ"
"26326"|85309|"LUKE AIR FORCE BASE, AZ"|323|15521|33.5379|-112.361741|753|"Phoenix et al, AZ"
"26327"|85310|"GLENDALE, AZ"|2566|68015|33.69987|-112.174388|753|"Phoenix et al, AZ"
"26328"|85321|"AJO, AZ"|519|15998|32.376033|-112.862769|789|"Tucson(Sierra Vista), AZ"
"26329"|85322|"ARLINGTON, AZ"|0|6113|33.336452|-112.784275|753|"Phoenix et al, AZ"
"26330"|85323|"AVONDALE, AZ"|7777|252169|33.43482|-112.322213|753|"Phoenix et al, AZ"
"26331"|85324|"BLACK CANYON CITY, AZ"|247|7000|34.075419|-112.141782|753|"Phoenix et al, AZ"
"26332"|85326|"BUCKEYE, AZ"|6240|192314|33.383481|-112.573981|753|"Phoenix et al, AZ"
"26333"|85328|"CIBOLA, AZ"|8|157|33.585665|-114.530657|753|"Phoenix et al, AZ"
"26334"|85331|"CAVE CREEK, AZ"|4542|126123|33.777809|-111.971016|753|"Phoenix et al, AZ"
"26335"|85332|"CONGRESS, AZ"|33|767|34.145944|-112.831874|753|"Phoenix et al, AZ"
"26336"|85333|"DATELAND, AZ"|0|0|32.841045|-113.469935|771|"Yuma-El Centro, AZ-CA"
"26337"|85335|"EL MIRAGE, AZ"|1911|57139|33.604537|-112.326414|753|"Phoenix et al, AZ"
"26338"|85337|"GILA BEND, AZ"|523|15779|32.950136|-112.717401|753|"Phoenix et al, AZ"
"26339"|85338|"GOODYEAR, AZ"|14074|428792|33.417663|-112.411463|753|"Phoenix et al, AZ"
"26340"|85339|"LAVEEN, AZ"|3114|91330|33.370569|-112.176282|753|"Phoenix et al, AZ"
"26341"|85340|"LITCHFIELD PARK, AZ"|3429|98480|33.509085|-112.363404|753|"Phoenix et al, AZ"
"26342"|85341|"LUKEVILLE, AZ"|0|0|31.913009|-112.843715|789|"Tucson(Sierra Vista), AZ"
"26343"|85342|"MORRISTOWN, AZ"|0|6198|33.852199|-112.6031|753|"Phoenix et al, AZ"
"26344"|85343|"PALO VERDE, AZ"|0|0|33.343253|-112.699737|753|"Phoenix et al, AZ"
"26345"|85344|"PARKER, AZ"|2668|85859|33.953008|-114.242071|753|"Phoenix et al, AZ"
"26346"|85345|"PEORIA, AZ"|10060|294402|33.575009|-112.243213|753|"Phoenix et al, AZ"
"26347"|85347|"ROLL, AZ"|0|5361|32.814558|-113.801428|771|"Yuma-El Centro, AZ-CA"
"26348"|85348|"SALOME, AZ"|164|3568|33.770571|-113.638845|753|"Phoenix et al, AZ"
"26349"|85350|"SOMERTON, AZ"|1079|28545|32.534471|-114.735293|771|"Yuma-El Centro, AZ-CA"
"26350"|85351|"SUN CITY, AZ"|6519|290072|33.606553|-112.281405|753|"Phoenix et al, AZ"
"26351"|85353|"TOLLESON, AZ"|11004|442083|33.42476|-112.264596|753|"Phoenix et al, AZ"
"26352"|85354|"TONOPAH, AZ"|714|26580|33.439627|-112.858809|753|"Phoenix et al, AZ"
"26353"|85355|"WADDELL, AZ"|281|9737|33.55808|-112.447302|753|"Phoenix et al, AZ"
"26354"|85356|"WELLTON, AZ"|226|6029|32.696127|-114.137324|771|"Yuma-El Centro, AZ-CA"
"26355"|85361|"WITTMANN, AZ"|0|10726|33.750758|-112.548995|753|"Phoenix et al, AZ"
"26356"|85362|"YARNELL, AZ"|68|1559|34.452712|-112.625886|753|"Phoenix et al, AZ"
"26357"|85363|"YOUNGTOWN, AZ"|994|31949|33.583877|-112.305072|753|"Phoenix et al, AZ"
"26358"|85364|"YUMA, AZ"|17360|581215|32.699781|-114.648164|771|"Yuma-El Centro, AZ-CA"
"26359"|85365|"YUMA, AZ"|15858|478462|32.675085|-114.539696|771|"Yuma-El Centro, AZ-CA"
"26360"|85367|"YUMA, AZ"|1968|41586|32.658393|-114.413134|771|"Yuma-El Centro, AZ-CA"
"26361"|85373|"SUN CITY, AZ"|1415|37385|33.665885|-112.2928|753|"Phoenix et al, AZ"
"26362"|85374|"SURPRISE, AZ"|9152|223166|33.642939|-112.394844|753|"Phoenix et al, AZ"
"26363"|85375|"SUN CITY WEST, AZ"|5185|221238|33.671239|-112.356502|753|"Phoenix et al, AZ"
"26364"|85377|"CAREFREE, AZ"|1745|62066|33.824523|-111.913783|753|"Phoenix et al, AZ"
"26365"|85378|"SURPRISE, AZ"|858|25500|33.645383|-112.309291|753|"Phoenix et al, AZ"
"26366"|85379|"SURPRISE, AZ"|3188|77161|33.607931|-112.378427|753|"Phoenix et al, AZ"
"26367"|85381|"PEORIA, AZ"|6839|278138|33.608308|-112.233067|753|"Phoenix et al, AZ"
"26368"|85382|"PEORIA, AZ"|12787|377623|33.656656|-112.247753|753|"Phoenix et al, AZ"
"26369"|85383|"PEORIA, AZ"|4032|114486|33.721813|-112.261252|753|"Phoenix et al, AZ"
"26370"|85387|"SURPRISE, AZ"|0|6689|33.700583|-112.424548|753|"Phoenix et al, AZ"
"26371"|85388|"SURPRISE, AZ"|1226|36059|33.623078|-112.434291|753|"Phoenix et al, AZ"
"26372"|85390|"WICKENBURG, AZ"|2223|68564|33.961292|-112.804947|753|"Phoenix et al, AZ"
"26373"|85392|"AVONDALE, AZ"|2368|62186|33.477725|-112.311665|753|"Phoenix et al, AZ"
"26374"|85395|"GOODYEAR, AZ"|3688|108917|33.481204|-112.387007|753|"Phoenix et al, AZ"
"26375"|85396|"BUCKEYE, AZ"|478|16236|33.519831|-112.574416|753|"Phoenix et al, AZ"
"26376"|85501|"GLOBE, AZ"|2466|78570|33.400346|-110.787219|753|"Phoenix et al, AZ"
"26377"|85530|"BYLAS, AZ"|0|0|33.123159|-110.113124|753|"Phoenix et al, AZ"
"26378"|85533|"CLIFTON, AZ"|84|1943|33.054673|-109.256571|753|"Phoenix et al, AZ"
"26379"|85534|"DUNCAN, AZ"|119|3406|32.798495|-109.13173|753|"Phoenix et al, AZ"
"26380"|85535|"EDEN, AZ"|0|0|33.008269|-109.934808|753|"Phoenix et al, AZ"
"26381"|85539|"MIAMI, AZ"|929|100610|33.424286|-110.87148|753|"Phoenix et al, AZ"
"26382"|85540|"MORENCI, AZ"|4634|237515|33.044112|-109.315381|753|"Phoenix et al, AZ"
"26383"|85541|"PAYSON, AZ"|4462|144225|34.212189|-111.293308|753|"Phoenix et al, AZ"
"26384"|85542|"PERIDOT, AZ"|65|1600|33.480536|-110.378738|753|"Phoenix et al, AZ"
"26385"|85543|"PIMA, AZ"|204|6626|32.907741|-109.852483|753|"Phoenix et al, AZ"
"26386"|85544|"PINE, AZ"|178|4672|34.392478|-111.468318|753|"Phoenix et al, AZ"
"26387"|85545|"ROOSEVELT, AZ"|62|1069|33.723053|-111.090033|753|"Phoenix et al, AZ"
"26388"|85546|"SAFFORD, AZ"|4848|175327|32.800778|-109.697764|753|"Phoenix et al, AZ"
"26389"|85550|"SAN CARLOS, AZ"|668|17967|33.316612|-110.42665|753|"Phoenix et al, AZ"
"26390"|85552|"THATCHER, AZ"|1109|23927|32.835006|-109.763065|753|"Phoenix et al, AZ"
"26391"|85601|"ARIVACA, AZ"|39|891|31.582499|-111.317335|789|"Tucson(Sierra Vista), AZ"
"26392"|85602|"BENSON, AZ"|2188|79652|31.981313|-110.344112|789|"Tucson(Sierra Vista), AZ"
"26393"|85603|"BISBEE, AZ"|1391|36088|31.402741|-109.911608|789|"Tucson(Sierra Vista), AZ"
"26394"|85606|"COCHISE, AZ"|55|2131|32.015183|-109.896617|789|"Tucson(Sierra Vista), AZ"
"26395"|85607|"DOUGLAS, AZ"|3072|78732|31.364561|-109.547812|789|"Tucson(Sierra Vista), AZ"
"26396"|85609|"DRAGOON, AZ"|56|2595|32.036569|-110.043318|789|"Tucson(Sierra Vista), AZ"
"26397"|85610|"ELFRIDA, AZ"|157|4967|31.707011|-109.641727|789|"Tucson(Sierra Vista), AZ"
"26398"|85611|"ELGIN, AZ"|27|464|31.652985|-110.56285|789|"Tucson(Sierra Vista), AZ"
"26399"|85613|"FORT HUACHUCA, AZ"|1841|130312|31.562162|-110.347622|789|"Tucson(Sierra Vista), AZ"
"26400"|85614|"GREEN VALLEY, AZ"|4882|191264|31.875246|-110.989493|789|"Tucson(Sierra Vista), AZ"
"26401"|85615|"HEREFORD, AZ"|361|8931|31.428141|-110.197485|789|"Tucson(Sierra Vista), AZ"
"26402"|85616|"HUACHUCA CITY, AZ"|428|11955|31.674574|-110.332416|789|"Tucson(Sierra Vista), AZ"
"26403"|85617|"MC NEAL, AZ"|17|346|31.52806|-109.697186|789|"Tucson(Sierra Vista), AZ"
"26404"|85618|"MAMMOTH, AZ"|79|1335|32.721443|-110.6448|753|"Phoenix et al, AZ"
"26405"|85619|"MOUNT LEMMON, AZ"|32|614|32.410742|-110.811348|789|"Tucson(Sierra Vista), AZ"
"26406"|85621|"NOGALES, AZ"|7595|221007|31.362956|-110.937913|789|"Tucson(Sierra Vista), AZ"
"26407"|85622|"GREEN VALLEY, AZ"|411|11125|31.814962|-111.020628|789|"Tucson(Sierra Vista), AZ"
"26408"|85623|"ORACLE, AZ"|319|7700|32.603012|-110.78978|753|"Phoenix et al, AZ"
"26409"|85624|"PATAGONIA, AZ"|168|3848|31.537704|-110.739595|789|"Tucson(Sierra Vista), AZ"
"26410"|85625|"PEARCE, AZ"|119|2174|31.919141|-109.752755|789|"Tucson(Sierra Vista), AZ"
"26411"|85629|"SAHUARITA, AZ"|3197|104977|31.956527|-110.969941|789|"Tucson(Sierra Vista), AZ"
"26412"|85630|"SAINT DAVID, AZ"|183|9773|31.897641|-110.216301|789|"Tucson(Sierra Vista), AZ"
"26413"|85631|"SAN MANUEL, AZ"|246|5571|32.612145|-110.632752|753|"Phoenix et al, AZ"
"26414"|85632|"SAN SIMON, AZ"|0|2059|32.187297|-109.30837|789|"Tucson(Sierra Vista), AZ"
"26415"|85634|"SELLS, AZ"|0|0|32.00621|-112.004375|789|"Tucson(Sierra Vista), AZ"
"26416"|85635|"SIERRA VISTA, AZ"|13271|441696|31.549165|-110.26805|789|"Tucson(Sierra Vista), AZ"
"26417"|85637|"SONOITA, AZ"|200|6912|31.644755|-110.711507|789|"Tucson(Sierra Vista), AZ"
"26418"|85638|"TOMBSTONE, AZ"|354|5509|31.724797|-110.047233|789|"Tucson(Sierra Vista), AZ"
"26419"|85640|"TUMACACORI, AZ"|62|1007|31.630432|-111.047421|789|"Tucson(Sierra Vista), AZ"
"26420"|85641|"VAIL, AZ"|677|14014|32.009191|-110.720048|789|"Tucson(Sierra Vista), AZ"
"26421"|85643|"WILLCOX, AZ"|1437|45563|32.317034|-109.866546|789|"Tucson(Sierra Vista), AZ"
"26422"|85645|"AMADO, AZ"|80|1199|31.734988|-111.043423|789|"Tucson(Sierra Vista), AZ"
"26423"|85646|"TUBAC, AZ"|489|10317|31.609733|-111.057752|789|"Tucson(Sierra Vista), AZ"
"26424"|85648|"RIO RICO, AZ"|1968|74020|31.473871|-110.985492|789|"Tucson(Sierra Vista), AZ"
"26425"|85650|"SIERRA VISTA, AZ"|1058|29230|31.496943|-110.251153|789|"Tucson(Sierra Vista), AZ"
"26426"|85653|"MARANA, AZ"|1860|79903|32.414619|-111.275129|789|"Tucson(Sierra Vista), AZ"
"26427"|85658|"MARANA, AZ"|1257|40920|32.462149|-111.11178|789|"Tucson(Sierra Vista), AZ"
"26428"|85701|"TUCSON, AZ"|5052|192818|32.214167|-110.969721|789|"Tucson(Sierra Vista), AZ"
"26429"|85704|"TUCSON, AZ"|14957|570276|32.332002|-110.985307|789|"Tucson(Sierra Vista), AZ"
"26430"|85705|"TUCSON, AZ"|29041|887602|32.269223|-110.98524|789|"Tucson(Sierra Vista), AZ"
